date,Unnamed: 0,USD,AUD,CHF,NOK,GBP,NZD,CAD,SEK,EUR
2016-02-15,483,1.115905,1.564442,1.099157,9.609297,0.773056,1.681448,1.544441,9.452897,1.2944498
2015-08-13,484,1.115308,1.514245,1.089333,9.156303,0.714419,1.698679,1.457033,9.48431,1.29375728
2015-08-12,485,1.115708,1.511358,1.090119,9.118758,0.714398,1.687287,1.449935,9.609557,1.29422128
2015-08-11,486,1.104254,1.510959,1.090448,9.126754,0.708786,1.68617,1.447638,9.580897,1.28093464
2015-08-10,487,1.101695,1.486501,1.08368,9.046471,0.706815,1.666729,1.436081,9.591018,1.2779662
2015-08-17,488,1.107747,1.502141,1.083399,9.101225,0.710809,1.685182,1.450257,9.443199,1.28498652
2015-08-16,489,1.11074,1.505934,1.084917,9.142071,0.709805,1.698764,1.454492,9.450437,1.2884584
2015-08-15,490,1.111006,1.505614,1.084269,9.135213,0.71009,1.698942,1.453886,9.446193,1.28876696
2015-08-14,491,1.11099,1.505593,1.08442,9.128655,0.710079,1.698917,1.452704,9.461072,1.2887484
2015-08-19,492,1.111765,1.512915,1.07614,9.213292,0.708968,1.685921,1.458256,9.475541,1.2896474
2015-08-18,493,1.102679,1.503204,1.077893,9.120948,0.704078,1.673611,1.441031,9.420695,1.27910764
2015-03-18,494,1.083106,1.397505,1.070354,8.898743,0.724797,1.448815,1.36731,9.339204,1.25640296
2015-11-09,495,1.07526,1.526075,1.079497,9.315959,0.711378,1.646055,1.428576,9.344969,1.2473016
2015-11-02,496,1.10128,1.541331,1.08713,9.350925,0.714381,1.633466,1.441945,9.395776,1.2774848
2015-11-03,497,1.096191,1.526078,1.085595,9.31754,0.71086,1.64552,1.43271,9.353763,1.27158156
2015-11-01,498,1.10208,1.545446,1.087839,9.342761,0.713342,1.627381,1.441317,9.399231,1.2784128
2015-11-06,499,1.074043,1.524028,1.077866,9.296376,0.713606,1.646174,1.425991,9.349043,1.24588988
2015-11-07,500,1.074118,1.524134,1.078734,9.291895,0.713656,1.646288,1.427178,9.366109,1.24597688
2015-11-04,501,1.08671,1.521656,1.078079,9.362233,0.706105,1.647713,1.427982,9.355618,1.2605836
2015-11-05,502,1.088217,1.523171,1.082478,9.304942,0.715412,1.646073,1.431024,9.378869,1.26233172
2014-12-31,503,1.209946,1.480966,1.201901,9.021126,0.776623,1.551278,1.406109,9.443214,1.40353736
2014-12-30,504,1.215699,1.486147,1.201948,9.04473,0.781308,1.553024,1.411958,9.438696,1.41021084
2014-09-08,505,1.289757,1.390033,1.205248,8.152836,0.801254,1.558447,1.41355,9.168879,1.49611812
2014-09-09,506,1.293678,1.405054,1.206809,8.197684,0.803212,1.568261,1.418802,9.192396,1.50066648
2014-09-06,507,1.295164,1.381151,1.206083,8.133958,0.793252,1.555153,1.409359,9.187761,1.50239024
2014-09-07,508,1.295437,1.382811,1.206072,8.136915,0.799023,1.558591,1.410148,9.189344,1.50270692
2014-09-04,509,1.293495,1.384578,1.202797,8.091072,0.792487,1.558895,1.408075,9.130806,1.5004542
2014-09-05,510,1.295179,1.381145,1.203755,8.123121,0.793273,1.555176,1.409305,9.173134,1.50240764
2014-09-02,511,1.313303,1.415224,1.207026,8.12769,0.797332,1.578762,1.433545,9.208313,1.52343148
2014-09-03,512,1.315016,1.407665,1.207445,8.172449,0.798847,1.579923,1.432272,9.211532,1.52541856
2014-09-01,513,1.312927,1.406654,1.206946,8.128922,0.790414,1.566196,1.427741,9.190581,1.52299532
2015-09-29,514,1.12562,1.609637,1.09474,9.547896,0.742673,1.7729,1.509243,9.448318,1.3057192
2015-09-28,515,1.123603,1.610028,1.095953,9.587802,0.740917,1.778321,1.503297,9.499354,1.30337948
2015-09-25,516,1.119605,1.593153,1.095372,9.49774,0.737566,1.753748,1.493006,9.417166,1.2987418
2015-09-24,517,1.117691,1.594288,1.09305,9.437135,0.733992,1.763003,1.489591,9.404688,1.29652156
2015-09-27,518,1.11917,1.59547,1.096164,9.529362,0.736364,1.755865,1.491659,9.412414,1.2982372
2015-09-26,519,1.119605,1.593153,1.09599,9.52853,0.737566,1.753748,1.492905,9.420536,1.2987418
2015-09-21,520,1.118631,1.568396,1.086633,9.185355,0.721169,1.769045,1.481414,9.331382,1.29761196
2016-01-28,521,1.093999,1.54509,1.109903,9.441128,0.761944,1.688475,1.537286,9.309663,1.26903884
2015-09-23,522,1.118743,1.59832,1.093869,9.264916,0.733783,1.783465,1.489338,9.415344,1.29774188
2015-09-22,523,1.112897,1.57275,1.083806,9.203436,0.724763,1.770207,1.475875,9.322511,1.29096052
2015-03-11,524,1.054719,1.388273,1.061109,8.6096,0.706243,1.446672,1.341748,9.080876,1.22347404
2015-07-19,525,1.083986,1.469315,1.041814,8.86239,0.694538,1.661333,1.406897,9.374885,1.25742376
2015-07-16,526,1.08791,1.467939,1.0396,8.875395,0.696992,1.669081,1.406784,9.293663,1.2619756
2015-07-17,527,1.08298,1.468575,1.04003,8.846988,0.69404,1.66101,1.404072,9.343183,1.2562568
2015-07-14,528,1.101317,1.477847,1.040506,8.916571,0.704367,1.641282,1.401971,9.352197,1.27752772
2015-07-15,529,1.094926,1.483394,1.041459,8.92376,0.700277,1.662709,1.410818,9.31305,1.27011416
2015-07-12,530,1.112928,1.497934,1.046399,8.917633,0.717796,1.658928,1.412228,9.401597,1.29099648
2015-07-13,531,1.100542,1.487156,1.042975,8.88,0.710606,1.647046,1.400264,9.328301,1.27662872
2015-07-10,532,1.115756,1.498539,1.049233,8.970984,0.719045,1.660715,1.413692,9.414599,1.29427696
2015-07-11,533,1.115756,1.498539,1.048149,8.939943,0.719045,1.660715,1.413361,9.406958,1.29427696
2015-12-21,534,1.091317,1.518402,1.082905,9.570159,0.733105,1.612746,1.523524,9.282409,1.26592772
2015-12-20,535,1.086503,1.515073,1.078618,9.516147,0.728921,1.614612,1.514706,9.287507,1.26034348
2015-12-23,536,1.090912,1.508051,1.080935,9.520178,0.73361,1.606223,1.513311,9.2201,1.26545792
2015-12-22,537,1.095267,1.5148,1.082901,9.558802,0.738763,1.609177,1.525266,9.258964,1.27050972
2015-12-25,538,1.097222,1.507357,1.084112,9.532868,0.737999,1.604713,1.517519,9.242415,1.27277752
2015-12-24,539,1.096577,1.508381,1.082487,9.549103,0.735646,1.608406,1.51866,9.215823,1.27202932
2016-03-08,540,1.100894,1.481359,1.09622,9.415557,0.774498,1.633547,1.47499,9.343917,1.27703704
2015-12-26,541,1.097222,1.507357,1.083784,9.530682,0.737999,1.604713,1.517486,9.239968,1.27277752
2016-03-06,542,1.099535,1.482659,1.092515,9.337765,0.773124,1.615216,1.465659,9.338484,1.2754606
2015-12-28,543,1.097075,1.513025,1.083645,9.532654,0.737245,1.601596,1.524238,9.187537,1.272607
2016-03-04,544,1.100695,1.479481,1.093387,9.367719,0.773502,1.614265,1.467929,9.358617,1.2768062
2016-03-05,545,1.100568,1.47931,1.092684,9.347141,0.773366,1.614078,1.467302,9.341263,1.27665888
2016-03-02,546,1.086764,1.491385,1.083529,9.418877,0.771937,1.62991,1.460752,9.353208,1.26064624
2016-03-03,547,1.095092,1.489782,1.087556,9.420577,0.772651,1.628617,1.469314,9.360712,1.27030672
2016-03-01,548,1.08653,1.514097,1.084231,9.40907,0.778525,1.637764,1.460253,9.35472,1.2603748
2014-03-21,549,1.379348,1.518577,1.217773,8.350301,0.836616,1.615971,1.548574,8.859522,1.60004368
2016-01-19,550,1.09098,1.579783,1.095102,9.632212,0.770426,1.704999,1.589613,9.327548,1.2655368
2016-01-18,551,1.089067,1.586507,1.094025,9.673713,0.764491,1.688571,1.584778,9.340637,1.26331772
2016-01-13,552,1.087782,1.563884,1.093454,9.617186,0.754844,1.670456,1.558423,9.277295,1.26182712
2016-01-12,553,1.085256,1.554942,1.086737,9.643471,0.751753,1.660348,1.546175,9.254988,1.25889696
2016-01-11,554,1.086132,1.552597,1.08635,9.693687,0.746522,1.655375,1.542964,9.260647,1.25991312
2016-01-10,555,1.093118,1.574271,1.086742,9.678463,0.753049,1.672261,1.549851,9.279046,1.26801688
2016-01-17,556,1.09158,1.592924,1.093334,9.643311,0.765679,1.692422,1.590621,9.368611,1.2662328
2016-01-16,557,1.091384,1.590742,1.092664,9.631929,0.765536,1.688257,1.58483,9.360308,1.26600544
2016-01-15,558,1.091372,1.590725,1.09333,9.635248,0.765527,1.688239,1.582977,9.354407,1.26599152
2016-01-14,559,1.086655,1.555747,1.092569,9.539305,0.753772,1.67825,1.558089,9.289745,1.2605198
2015-03-23,560,1.095665,1.388194,1.059595,8.66761,0.732087,1.428665,1.371685,9.333865,1.2709714
2015-03-22,561,1.084895,1.39239,1.05935,8.685079,0.725,1.4307,1.362943,9.334241,1.2584782
2015-03-21,562,1.082066,1.392168,1.057473,8.699102,0.723624,1.430215,1.361557,9.348546,1.25519656
2015-03-20,563,1.082066,1.391654,1.058462,8.720549,0.723624,1.430215,1.361453,9.350418,1.25519656
2015-03-27,564,1.089038,1.405021,1.04688,8.652008,0.732071,1.439083,1.370451,9.332215,1.26328408
2015-03-26,565,1.087516,1.389655,1.046816,8.593006,0.732509,1.43247,1.358028,9.327653,1.26151856
2015-03-25,566,1.096574,1.398794,1.053325,8.609587,0.736809,1.44306,1.373011,9.313049,1.27202584
2015-03-24,567,1.091311,1.386491,1.049845,8.607382,0.735311,1.430211,1.365704,9.29806,1.26592076
2013-03-25,568,1.285659,1.228625,1.216902,7.497892,0.847223,1.539208,1.313724,8.36856,1.49136444
2015-03-29,569,1.088789,1.406959,1.046763,8.682161,0.731001,1.440705,1.372537,9.352395,1.26299524
2013-03-26,570,1.286073,1.22727,1.217562,7.489836,0.848187,1.532006,1.309082,8.348067,1.49184468
2013-03-23,571,1.298777,1.243366,1.222923,7.544263,0.852749,1.55438,1.328831,8.434458,1.50658132
2015-06-02,572,1.115039,1.435245,1.043112,8.74271,0.726903,1.553854,1.385643,9.441256,1.29344524
2015-06-03,573,1.126163,1.448533,1.05352,8.771499,0.734674,1.575259,1.403389,9.405662,1.30634908
2015-06-01,574,1.092687,1.435685,1.03231,8.655222,0.71882,1.538177,1.367061,9.363289,1.26751692
2015-06-06,575,1.111353,1.457375,1.043559,8.814476,0.727809,1.57709,1.383815,9.303632,1.28916948
2015-06-07,576,1.110696,1.457022,1.044351,8.844992,0.727484,1.575467,1.382155,9.32071,1.28840736
2015-04-19,577,1.079826,1.38383,1.028517,8.474431,0.72204,1.403496,1.320567,9.332306,1.25259816
2015-06-05,578,1.111353,1.457375,1.042774,8.792509,0.727809,1.57709,1.383213,9.291807,1.28916948
2015-04-17,579,1.080668,1.388134,1.031215,8.457815,0.722413,1.407031,1.323505,9.336712,1.25357488
2015-04-16,580,1.076012,1.381446,1.032423,8.382094,0.720717,1.405484,1.31853,9.280568,1.24817392
2015-06-08,581,1.128472,1.467398,1.049254,8.854584,0.735548,1.581432,1.401262,9.386418,1.30902752
2015-04-14,582,1.065259,1.398062,1.037633,8.503092,0.720944,1.417907,1.332936,9.347004,1.23570044
2015-04-13,583,1.057038,1.393431,1.033902,8.551441,0.720515,1.418643,1.330785,9.319822,1.22616408
2015-04-12,584,1.06048,1.381817,1.038766,8.597573,0.724546,1.408327,1.333314,9.352365,1.2301568
2015-04-11,585,1.059954,1.379681,1.0383,8.586953,0.724413,1.40682,1.332706,9.346692,1.22954664
2015-04-10,586,1.059954,1.379681,1.036762,8.581071,0.724413,1.40682,1.331981,9.329837,1.22954664
2015-03-28,587,1.089038,1.405021,1.048107,8.675261,0.732071,1.43911,1.37136,9.35086,1.26328408
2015-05-18,588,1.131488,1.416057,1.045665,8.363503,0.722701,1.532075,1.372127,9.31298,1.31252608
2015-02-08,589,1.131307,1.4566,1.047775,8.626156,0.742485,1.537945,1.417719,9.511911,1.31231612
2015-02-09,590,1.132543,1.452675,1.047242,8.624823,0.744364,1.529094,1.413607,9.48401,1.31374988
2015-02-06,591,1.131479,1.451285,1.048038,8.619317,0.742374,1.536421,1.417196,9.475539,1.31251564
2015-02-07,592,1.131479,1.451285,1.047727,8.610116,0.742374,1.536421,1.415925,9.480782,1.31251564
2015-02-04,593,1.133333,1.461221,1.048778,8.634055,0.746666,1.539757,1.424186,9.40129,1.31466628
2015-02-05,594,1.147685,1.470948,1.058165,8.633938,0.748872,1.550302,1.427507,9.456512,1.3313146
2015-02-02,595,1.133621,1.454087,1.050421,8.694277,0.754061,1.552928,1.428898,9.412773,1.31500036
2015-02-03,596,1.147184,1.474924,1.060711,8.672948,0.757026,1.561211,1.43131,9.448883,1.33073344
2015-02-01,597,1.131345,1.456267,1.045111,8.73439,0.750049,1.55926,1.436846,9.347314,1.3123602
2014-07-31,598,1.33886,1.440241,1.216583,8.406726,0.792865,1.57519,1.459388,9.23015,1.5530776
2014-07-30,599,1.339604,1.436688,1.216341,8.373085,0.792076,1.578568,1.458368,9.207043,1.55394064
2015-06-04,600,1.12135,1.460659,1.047933,8.724593,0.730255,1.575236,1.400551,9.326471,1.300766
2015-05-10,601,1.119791,1.413569,1.043066,8.378771,0.72514,1.507094,1.353525,9.242833,1.29895756
2015-04-18,602,1.080676,1.388441,1.029461,8.45351,0.722491,1.407177,1.322162,9.326497,1.25358416
2015-10-08,603,1.128798,1.55617,1.09085,9.212979,0.735407,1.695083,1.468856,9.305812,1.30940568
2016-05-20,604,1.122241,1.553791,1.110965,9.348758,0.773846,1.659196,1.470886,9.339934,1.30179956
2016-05-21,605,1.122241,1.553791,1.111501,9.347447,0.773846,1.659196,1.471484,9.338483,1.30179956
2015-04-15,606,1.067623,1.390603,1.032762,8.393221,0.720012,1.405985,1.318456,9.333138,1.23844268
2014-08-18,607,1.336191,1.433003,1.210323,8.223781,0.798846,1.576729,1.455234,9.156926,1.54998156
2015-06-09,608,1.127417,1.466247,1.051286,8.807116,0.732977,1.579004,1.393334,9.374907,1.30780372
2014-08-12,609,1.336861,1.44274,1.212798,8.270872,0.795319,1.585319,1.461625,9.196432,1.55075876
2014-08-13,610,1.3364,1.436276,1.212949,8.236489,0.800691,1.577631,1.459175,9.185335,1.550224
2014-08-10,611,1.340519,1.44513,1.214134,8.356299,0.798983,1.584502,1.470588,9.246263,1.55500204
2014-08-11,612,1.338572,1.444755,1.213244,8.294413,0.797356,1.583424,1.463733,9.20694,1.55274352
2014-05-20,613,1.369985,1.482388,1.221949,8.151953,0.81362,1.598448,1.493199,9.02612,1.5891826
2014-08-17,614,1.339097,1.43702,1.209701,8.220575,0.800979,1.578045,1.458805,9.164069,1.55335252
2014-08-14,615,1.336157,1.434258,1.211838,8.231211,0.800863,1.574175,1.45775,9.166348,1.54994212
2014-08-15,616,1.339949,1.437422,1.210609,8.226165,0.802658,1.578664,1.460526,9.165942,1.55434084
2014-11-21,617,1.239136,1.429046,1.198837,8.42698,0.791313,1.57186,1.39437,9.233717,1.43739776
2014-11-20,618,1.254326,1.454482,1.202101,8.487439,0.799367,1.59445,1.4189,9.271861,1.45501816
2014-11-23,619,1.237115,1.426212,1.202203,8.413477,0.790618,1.569171,1.390161,9.240973,1.4350534
2014-11-22,620,1.239122,1.429037,1.200106,8.424321,0.791305,1.571943,1.393121,9.240465,1.43738152
2014-11-25,621,1.247413,1.462569,1.203955,8.484433,0.794164,1.597679,1.404026,9.269565,1.44699908
2014-11-24,622,1.244104,1.443996,1.203309,8.459046,0.792146,1.582399,1.402817,9.270034,1.44316064
2014-11-27,623,1.246365,1.461009,1.201647,8.610159,0.792439,1.586404,1.41108,9.264101,1.4457834
2014-11-26,624,1.250663,1.464141,1.203577,8.536099,0.791912,1.588083,1.407595,9.265137,1.45076908
2014-11-29,625,1.245026,1.463548,1.201735,8.738591,0.795617,1.587802,1.420532,9.271535,1.44423016
2014-11-28,626,1.245128,1.463721,1.201053,8.713746,0.795663,1.587866,1.41799,9.27102,1.44434848
2015-08-20,627,1.123306,1.531231,1.080443,9.266799,0.715919,1.696013,1.46948,9.576247,1.30303496
2015-08-21,628,1.13893,1.55541,1.081848,9.35136,0.725657,1.703556,1.500373,9.550244,1.3211588
2015-08-26,629,1.133062,1.590557,1.076081,9.444044,0.732324,1.757639,1.505961,9.577444,1.31435192
2015-08-27,630,1.124475,1.567548,1.081098,9.333128,0.72977,1.735603,1.486769,9.507016,1.304391
2015-08-24,631,1.159973,1.623366,1.083769,9.534302,0.736149,1.799718,1.538723,9.607812,1.34556868
2015-08-25,632,1.152387,1.614808,1.082557,9.474672,0.734234,1.77638,1.533631,9.627033,1.33676892
2014-12-08,633,1.231644,1.484712,1.202906,8.812759,0.786786,1.60849,1.412777,9.298504,1.42870704
2014-12-09,634,1.237517,1.49216,1.203852,8.823576,0.789763,1.612449,1.416354,9.328227,1.43551972
2014-12-02,635,1.239564,1.46754,1.20251,8.69671,0.792279,1.587596,1.412837,9.289219,1.43789424
2014-12-03,636,1.233939,1.467194,1.20166,8.658635,0.786952,1.587562,1.402675,9.256715,1.43136924
2014-12-01,637,1.247301,1.468395,1.203264,8.676701,0.792686,1.584783,1.414481,9.280396,1.44686916
2014-12-06,638,1.232131,1.475502,1.202173,8.761445,0.789745,1.592097,1.406639,9.278257,1.42927196
2014-12-07,639,1.232283,1.477479,1.203457,8.765621,0.790274,1.594894,1.407978,9.288694,1.42944828
2014-12-04,640,1.239234,1.475794,1.203715,8.724681,0.79077,1.590592,1.410545,9.289032,1.43751144
2014-12-05,641,1.232131,1.475502,1.203102,8.745484,0.789745,1.592097,1.405695,9.276634,1.42927196
2014-06-03,642,1.362738,1.470887,1.221735,8.171494,0.813693,1.615464,1.485652,9.107962,1.58077608
2014-06-02,643,1.35983,1.471176,1.220862,8.148126,0.812033,1.610005,1.480646,9.099837,1.5774028
2014-06-05,644,1.366111,1.463699,1.219325,8.176481,0.812615,1.608612,1.492633,9.100486,1.58468876
2014-06-04,645,1.359954,1.465979,1.220166,8.160582,0.812573,1.6148,1.48714,9.047706,1.57754664
2015-04-26,646,1.08656,1.388436,1.036534,8.457757,0.716068,1.430456,1.323806,9.384288,1.2604096
2015-04-27,647,1.087604,1.385399,1.038967,8.420992,0.714325,1.423598,1.317188,9.367869,1.26162064
2015-04-24,648,1.087338,1.390036,1.03961,8.480111,0.71595,1.4302,1.32489,9.40092,1.26131208
2015-04-25,649,1.087347,1.389476,1.037607,8.464325,0.715934,1.430102,1.323575,9.387675,1.26132252
2015-04-22,650,1.072041,1.383953,1.037062,8.474163,0.713037,1.402303,1.313087,9.355256,1.24356756
2015-04-23,651,1.081928,1.390863,1.034336,8.486611,0.718663,1.425266,1.316581,9.353669,1.25503648
2015-04-20,652,1.074075,1.390474,1.025982,8.45534,0.720698,1.401792,1.31384,9.334656,1.245927
2015-04-21,653,1.07368,1.391078,1.025557,8.456205,0.719303,1.400183,1.316518,9.302442,1.2454688
2015-04-28,654,1.097664,1.368656,1.048765,8.419441,0.715636,1.419548,1.322991,9.365071,1.27329024
2015-04-29,655,1.111709,1.390042,1.048563,8.404795,0.720552,1.460728,1.337135,9.327144,1.28958244
2016-04-18,656,1.131031,1.459414,1.091852,9.302095,0.792377,1.62601,1.447559,9.185946,1.31199596
2016-04-19,657,1.135704,1.454702,1.093374,9.261298,0.789158,1.612146,1.445528,9.1934,1.31741664
2016-04-14,658,1.126438,1.464118,1.087554,9.270822,0.796246,1.644609,1.445974,9.158792,1.30666808
2016-04-15,659,1.128379,1.460758,1.091969,9.308295,0.794383,1.630802,1.446898,9.176264,1.30891964
2016-04-16,660,1.128379,1.460758,1.092085,9.308429,0.794383,1.630802,1.446834,9.174601,1.30891964
2016-04-17,661,1.129191,1.473373,1.092107,9.373489,0.796299,1.637598,1.460587,9.192744,1.30986156
2016-04-10,662,1.140596,1.50939,1.087537,9.384701,0.807386,1.67382,1.481174,9.29698,1.32309136
2016-04-11,663,1.140827,1.50249,1.088899,9.363334,0.801717,1.664446,1.47424,9.266635,1.32335932
2016-04-12,664,1.138511,1.482136,1.087342,9.316611,0.798133,1.645408,1.458463,9.214829,1.32067276
2016-04-13,665,1.127913,1.472595,1.087352,9.27322,0.794099,1.631026,1.446182,9.174141,1.30837908
2016-03-10,666,1.117907,1.500156,1.103941,9.527509,0.782563,1.676877,1.491985,9.377724,1.29677212
2016-01-22,667,1.079736,1.541834,1.094221,9.463163,0.756808,1.663407,1.533187,9.274539,1.25249376
2016-02-09,668,1.128881,1.595526,1.103365,9.694298,0.780018,1.701326,1.566934,9.507395,1.30950196
2016-01-20,669,1.089061,1.575842,1.094341,9.667088,0.76752,1.692859,1.579836,9.350645,1.26331076
2016-01-21,670,1.086875,1.552539,1.093823,9.564849,0.764357,1.665209,1.558557,9.309064,1.260775
2016-01-26,671,1.086561,1.55192,1.104771,9.466752,0.757253,1.673047,1.536042,9.289385,1.26041076
2016-01-27,672,1.090032,1.551438,1.106366,9.465144,0.765245,1.694827,1.539581,9.28017,1.26443712
2016-01-24,673,1.079539,1.541044,1.097208,9.437476,0.756473,1.663671,1.526237,9.273442,1.25226524
2016-01-25,674,1.085008,1.561906,1.099632,9.499297,0.761629,1.681361,1.546666,9.298416,1.25860928
2015-03-12,675,1.06215,1.378826,1.065485,8.621611,0.713446,1.436406,1.348423,9.128103,1.232094
2015-03-13,676,1.049636,1.374395,1.055625,8.606955,0.711914,1.430675,1.340308,9.12896,1.21757776
2015-03-10,677,1.068695,1.400501,1.064765,8.618516,0.70945,1.468224,1.353674,9.139103,1.2396862
2016-01-29,678,1.083075,1.528877,1.106258,9.39444,0.760293,1.670391,1.516124,9.277548,1.256367
2015-03-16,679,1.056792,1.382561,1.0645,8.725028,0.712903,1.432875,1.350125,9.16398,1.22587872
2015-03-17,680,1.059208,1.389478,1.065507,8.788654,0.718167,1.448627,1.354592,9.204217,1.22868128
2015-03-14,681,1.049636,1.374395,1.055417,8.606955,0.711926,1.430675,1.340889,9.13499,1.21757776
2015-03-15,682,1.04921,1.37601,1.056139,8.611953,0.711443,1.430926,1.342106,9.149861,1.2170836
2014-11-08,683,1.244419,1.441715,1.20449,8.49977,0.784601,1.606189,1.412444,9.227612,1.44352604
2015-10-05,684,1.11899,1.579622,1.090928,9.398526,0.738739,1.724214,1.465935,9.328305,1.2980284
2015-10-04,685,1.121261,1.589572,1.089878,9.404863,0.738615,1.739005,1.476441,9.381124,1.30066276
2015-10-07,686,1.123983,1.559898,1.094175,9.260909,0.733841,1.700165,1.468303,9.281715,1.30382028
2015-10-06,687,1.126782,1.573324,1.091087,9.353061,0.739812,1.722364,1.470692,9.302831,1.30706712
2015-10-01,688,1.119163,1.590683,1.092748,9.448239,0.739423,1.747541,1.485542,9.378934,1.29822908
2015-05-19,689,1.114489,1.40763,1.040631,8.357274,0.718385,1.516893,1.35946,9.27169,1.29280724
2015-10-03,690,1.12112,1.589433,1.090013,9.402653,0.738574,1.739124,1.476283,9.370206,1.3004992
2015-10-02,691,1.12112,1.589433,1.090286,9.41712,0.738574,1.739124,1.477494,9.373752,1.3004992
2015-05-14,692,1.140602,1.411615,1.043561,8.425181,0.723011,1.521215,1.36708,9.41121,1.32309832
2015-05-15,693,1.143394,1.422976,1.047084,8.37546,0.727073,1.52984,1.372432,9.372406,1.32633704
2015-05-16,694,1.143394,1.422976,1.047483,8.370284,0.727073,1.52984,1.373601,9.375141,1.32633704
2015-10-09,695,1.135896,1.548725,1.094196,9.200111,0.741492,1.697663,1.472836,9.322167,1.31763936
2015-05-11,696,1.1152,1.413384,1.041047,8.419822,0.715748,1.518954,1.348677,9.248544,1.293632
2015-05-12,697,1.121612,1.405462,1.042906,8.407797,0.715854,1.517802,1.348987,9.333247,1.30106992
2015-05-13,698,1.135557,1.399394,1.043924,8.41662,0.721351,1.508031,1.359819,9.365941,1.31724612
2013-07-08,699,1.286091,1.410444,1.239545,7.952527,0.861163,1.652201,1.358774,8.7482,1.49186556
2015-01-25,700,1.11426,1.414458,0.981404,8.686968,0.742572,1.499071,1.385796,9.315362,1.2925416
2015-01-24,701,1.120675,1.416621,0.985305,8.692194,0.747387,1.503448,1.391695,9.327112,1.299983
2015-01-27,702,1.137743,1.434504,1.022985,8.809533,0.748828,1.52631,1.411402,9.340558,1.31978188
2015-01-26,703,1.123924,1.418982,1.009322,8.756904,0.745241,1.51289,1.400986,9.354299,1.30375184
2015-01-21,704,1.161446,1.43418,1.003244,8.821212,0.767023,1.534187,1.424455,9.483912,1.34727736
2015-01-20,705,1.15551,1.415045,1.00934,8.848425,0.762861,1.512525,1.396082,9.429897,1.3403916
2015-01-23,706,1.120675,1.416621,0.982829,8.669935,0.747387,1.503448,1.390688,9.304435,1.299983
2015-01-22,707,1.136144,1.417344,0.989269,8.702644,0.757104,1.515356,1.402407,9.339698,1.31792704
2015-01-29,708,1.132417,1.457915,1.040895,8.844173,0.751466,1.557131,1.425015,9.350473,1.31360372
2015-01-28,709,1.127824,1.428739,1.020229,8.820392,0.744894,1.5399,1.411572,9.353324,1.30827584
2014-10-17,710,1.275984,1.459311,1.206466,8.358236,0.79288,1.611274,1.439,9.159731,1.48014144
2014-10-16,711,1.280005,1.463088,1.209218,8.397691,0.796144,1.615676,1.443223,9.178721,1.4848058
2014-10-15,712,1.282115,1.456263,1.209634,8.391679,0.801396,1.608802,1.443652,9.191062,1.4872534
2014-10-14,713,1.264571,1.451819,1.206994,8.301521,0.795701,1.614274,1.42645,9.16066,1.46690236
2014-10-13,714,1.273691,1.454094,1.210811,8.260738,0.792469,1.615191,1.425743,9.103719,1.47748156
2014-10-12,715,1.264486,1.458744,1.208688,8.232578,0.785804,1.619091,1.415657,9.142213,1.46680376
2014-10-11,716,1.262621,1.453633,1.208173,8.218094,0.785438,1.615528,1.413978,9.132505,1.46464036
2014-10-10,717,1.262639,1.453683,1.207234,8.203089,0.785418,1.615473,1.412024,9.119234,1.46466124
2016-02-01,718,1.089039,1.532395,1.111453,9.460128,0.754936,1.665654,1.519531,9.300847,1.26328524
2016-02-03,719,1.108547,1.548138,1.117986,9.530355,0.759819,1.664333,1.533124,9.386362,1.28591452
2016-02-02,720,1.092408,1.553497,1.11332,9.515621,0.757982,1.675666,1.533919,9.34186,1.26719328
2016-02-05,721,1.115928,1.579005,1.108089,9.561044,0.769489,1.683619,1.548885,9.426791,1.29447648
2016-02-04,722,1.120224,1.556217,1.117625,9.565136,0.768352,1.667222,1.545884,9.441265,1.29945984
2014-10-19,723,1.274746,1.455529,1.207378,8.346801,0.792283,1.60822,1.438924,9.158881,1.47870536
2016-02-06,724,1.115928,1.579183,1.106279,9.563983,0.769489,1.683619,1.549831,9.428492,1.29447648
